JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2451556.500000000, A.D. 2000-Jan-13 00:00:00.0000,  6.356882803065702E+00,  6.614559526444080E+00, -3.678824643571649E-01, -4.320097265134708E-03,  3.860526628362190E-03,  1.048329816004107E-04,
2451557.500000000, A.D. 2000-Jan-14 00:00:00.0000,  6.352561600219791E+00,  6.618418898140322E+00, -3.677776341623699E-01, -4.322345653965243E-03,  3.858229690485018E-03,  1.048243711864576E-04,
2451558.500000000, A.D. 2000-Jan-15 00:00:00.0000,  6.348238057424781E+00,  6.622275977921749E+00, -3.676728065347448E-01, -4.324748835524854E-03,  3.855922551446262E-03,  1.048354911655543E-04,
2451559.500000000, A.D. 2000-Jan-16 00:00:00.0000,  6.343912079037807E+00,  6.626130749779382E+00, -3.675679641981507E-01, -4.327230288683253E-03,  3.853621644459705E-03,  1.048510375709179E-04,
2451560.500000000, A.D. 2000-Jan-17 00:00:00.0000,  6.339583566287803E+00,  6.629983200767080E+00, -3.674630914743662E-01, -4.329800164930971E-03,  3.851276174600919E-03,  1.048969002227291E-04,
2451561.500000000, A.D. 2000-Jan-18 00:00:00.0000,  6.335252446384374E+00,  6.633833290622766E+00, -3.673581613718059E-01, -4.332450259484153E-03,  3.848887042876952E-03,  1.049727487659701E-04,
2451562.500000000, A.D. 2000-Jan-19 00:00:00.0000,  6.330918661338476E+00,  6.637680954824826E+00, -3.672531357880033E-01, -4.335130564670154E-03,  3.846440064936276E-03,  1.050800514462966E-04,
2451563.500000000, A.D. 2000-Jan-20 00:00:00.0000,  6.326582147796145E+00,  6.641526138286086E+00, -3.671479807633508E-01, -4.337904478745476E-03,  3.843894538825499E-03,  1.052473681131969E-04,
2451564.500000000, A.D. 2000-Jan-21 00:00:00.0000,  6.322242888292728E+00,  6.645368683879616E+00, -3.670426138619424E-01, -4.340587601814119E-03,  3.841190143838247E-03,  1.054870979545239E-04,
2451565.500000000, A.D. 2000-Jan-22 00:00:00.0000,  6.317900989394526E+00,  6.649208512335215E+00, -3.669370052727349E-01, -4.343204375939614E-03,  3.838452584336210E-03,  1.057364967696774E-04,
2451566.500000000, A.D. 2000-Jan-23 00:00:00.0000,  6.313556514555576E+00,  6.653045569788364E+00, -3.668311347692992E-01, -4.345734468012104E-03,  3.835660020171576E-03,  1.060046478952613E-04,
2451567.500000000, A.D. 2000-Jan-24 00:00:00.0000,  6.309209550743100E+00,  6.656879813580722E+00, -3.667249892386880E-01, -4.348168618262386E-03,  3.832821875528576E-03,  1.062866581242072E-04,
2451568.500000000, A.D. 2000-Jan-25 00:00:00.0000,  6.304860223209518E+00,  6.660711223731014E+00, -3.666185714565400E-01, -4.350474240716472E-03,  3.830006946026874E-03,  1.065433436372227E-04,
2451569.500000000, A.D. 2000-Jan-26 00:00:00.0000,  6.300508630894100E+00,  6.664539830277217E+00, -3.665119069623106E-01, -4.352681268807165E-03,  3.827206531695100E-03,  1.067823084132970E-04,
2451570.500000000, A.D. 2000-Jan-27 00:00:00.0000,  6.296154916824120E+00,  6.668365691324143E+00, -3.664050408224375E-01, -4.354750770104304E-03,  3.824554311127909E-03,  1.069302353041266E-04,
2451571.500000000, A.D. 2000-Jan-28 00:00:00.0000,  6.291799100364154E+00,  6.672188977835360E+00, -3.662980641134901E-01, -4.356887689621836E-03,  3.822028112046354E-03,  1.070186689512947E-04,
2451572.500000000, A.D. 2000-Jan-29 00:00:00.0000,  6.287441125922479E+00,  6.676009776212560E+00, -3.661910166894448E-01, -4.359072104824910E-03,  3.819578087871797E-03,  1.070724828428903E-04,
2451573.500000000, A.D. 2000-Jan-30 00:00:00.0000,  6.283080939116257E+00,  6.679828153204121E+00, -3.660839278128169E-01, -4.361309030506271E-03,  3.817187307769837E-03,  1.070998604513610E-04,
2451574.500000000, A.D. 2000-Jan-31 00:00:00.0000,  6.278718471892591E+00,  6.683644179854423E+00, -3.659768285954197E-01, -4.363653513794870E-03,  3.814869923616630E-03,  1.070992563861503E-04,
2451575.500000000, A.D. 2000-Feb-01 00:00:00.0000,  6.274353601315847E+00,  6.687457879153428E+00, -3.658697195822430E-01, -4.366089143775668E-03,  3.812532924707821E-03,  1.071165547938076E-04,
