JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2451573.500000000, A.D. 2000-Jan-30 00:00:00.0000,  3.867096063673438E+00,  3.119264336576114E+00, -9.953214002868888E-02, -4.839359352641864E-03,  6.234704218957559E-03,  8.250765613200480E-05,
2451574.500000000, A.D. 2000-Jan-31 00:00:00.0000,  3.862251607284134E+00,  3.125495432076117E+00, -9.944951193656421E-02, -4.849646594988961E-03,  6.226801923669690E-03,  8.272240729291300E-05,
2451575.500000000, A.D. 2000-Feb-01 00:00:00.0000,  3.857398032337084E+00,  3.131717915220298E+00, -9.936667866851524E-02, -4.857500909430805E-03,  6.218992893134379E-03,  8.297267873398571E-05,
2451576.500000000, A.D. 2000-Feb-02 00:00:00.0000,  3.852535521134564E+00,  3.137933322018498E+00, -9.928358709234027E-02, -4.867275922644613E-03,  6.211209297187876E-03,  8.319290182799706E-05,
2451577.500000000, A.D. 2000-Feb-03 00:00:00.0000,  3.847664245837670E+00,  3.144140927235687E+00, -9.920025854926673E-02, -4.875795396996984E-03,  6.204436126257211E-03,  8.347248988150090E-05,
2451578.500000000, A.D. 2000-Feb-04 00:00:00.0000,  3.842783508802639E+00,  3.150341339243681E+00, -9.911667843695586E-02, -4.885002906468807E-03,  6.196263978571876E-03,  8.369325307866648E-05,
2451579.500000000, A.D. 2000-Feb-05 00:00:00.0000,  3.837894179849000E+00,  3.156534637788444E+00, -9.903283184792162E-02, -4.894492568660112E-03,  6.190252609507332E-03,  8.398420732503870E-05,
2451580.500000000, A.D. 2000-Feb-06 00:00:00.0000,  3.832994629680107E+00,  3.162720679455306E+00, -9.894874904776257E-02, -4.904028629812270E-03,  6.182027349973070E-03,  8.419783397097581E-05,
2451581.500000000, A.D. 2000-Feb-07 00:00:00.0000,  3.828085561326520E+00,  3.168899195487166E+00, -9.886442605719827E-02, -4.914381452313653E-03,  6.174374768358732E-03,  8.442143097385853E-05,
2451582.500000000, A.D. 2000-Feb-08 00:00:00.0000,  3.823167060301132E+00,  3.175069073102165E+00, -9.877990221407260E-02, -4.922407742545710E-03,  6.166174003248739E-03,  8.465672713823799E-05,
2451583.500000000, A.D. 2000-Feb-09 00:00:00.0000,  3.818239655369466E+00,  3.181231719625603E+00, -9.869512377467311E-02, -4.932332403178578E-03,  6.158448342262410E-03,  8.487768329556196E-05,
2451584.500000000, A.D. 2000-Feb-10 00:00:00.0000,  3.813303298569897E+00,  3.187386307386997E+00, -9.861011961148312E-02, -4.940759167446314E-03,  6.151276694105100E-03,  8.514524805895006E-05,
2451585.500000000, A.D. 2000-Feb-11 00:00:00.0000,  3.808357510376795E+00,  3.193533547732788E+00, -9.852486786333241E-02, -4.950197545245684E-03,  6.142895511118958E-03,  8.535645037023674E-05,
2451586.500000000, A.D. 2000-Feb-12 00:00:00.0000,  3.803403171522203E+00,  3.199673226280401E+00, -9.843936352035833E-02, -4.959298698394841E-03,  6.136591801608959E-03,  8.564418346743589E-05,
2451587.500000000, A.D. 2000-Feb-13 00:00:00.0000,  3.798438744115763E+00,  3.205805552245731E+00, -9.835362339303837E-02, -4.968917053850813E-03,  6.128088563202638E-03,  8.584740814638941E-05,
